Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Hyperplasia of supraorbital ridge	9/30	3.99115440800465e-05	0.00134725797577523	9	0.3	PDGFRB;KCNJ8;CAV1;FHL1;FLNA;ABCC9;FOS;SHANK3;FREM1
Hypertrophy of supraorbital margins	9/30	3.99115440800465e-05	0.00134725797577523	9	0.3	PDGFRB;KCNJ8;CAV1;FHL1;FLNA;ABCC9;FOS;SHANK3;FREM1
Hypertrophy of supraorbital ridge	9/30	3.99115440800465e-05	0.00134725797577523	9	0.3	PDGFRB;KCNJ8;CAV1;FHL1;FLNA;ABCC9;FOS;SHANK3;FREM1
Prominent supraorbital ridges	9/30	3.99115440800465e-05	0.00134725797577523	9	0.3	PDGFRB;KCNJ8;CAV1;FHL1;FLNA;ABCC9;FOS;SHANK3;FREM1
Anoxia	35/288	4.34609483337337e-05	0.0014599503032497	35	0.121527777777778	CX3CR1;CALCRL;EPAS1;ITGB3;PLAT;TFPI;THBS1;EDNRB;MYC;KCNMB1;ESD;KDR;IGFBP7;MAPK3;KCNH2;EGR1;STAT5B;JUN;SMAD3;VCAM1;DUSP1;SERPINF1;CIRBP;APOA1;FOS;SOD3;TGFBR2;AR;KAT2B;KLF6;CXCL12;KCNMA1;TXNIP;TEK;ENG
Hemangiosarcoma	16/87	4.53076020006319e-05	0.00150734906655948	16	0.183908045977011	JUN;FLT4;TIE1;VEGFC;THBS1;PTPRB;EMCN;WT1;MYC;GJA4;ANXA6;KDR;PECAM1;ERG;TEK;CD34
Lipoma	16/87	4.53076020006319e-05	0.00150734906655948	16	0.183908045977011	STAT5A;PDGFRA;STAT5B;ABCB1;CAV1;PYGM;LPP;DCN;SETBP1;LEPR;ZYX;MSRB3;PLPP3;PDLIM5;CD34;ITM2B
Cerebral Amyloid Angiopathy	11/45	4.69742130178866e-05	0.00155531844059223	11	0.244444444444444	AOC3;BCHE;PRNP;ABCB1;GSN;HSPB6;HSPB8;APOA1;A2M;ITM2B;ABCG2
Malignant neoplasm of urinary bladder	100/1144	5.25471186605051e-05	0.00173155267205093	100	0.0874125874125874	LOXL4;NR3C1;ETS1;CLU;FGF2;MYLK;NR3C2;RGS2;EDNRA;EFEMP1;EDNRB;MYC;AKT3;KDR;CYP1B1;JUNB;MAP3K5;PDGFRB;PDGFRA;POSTN;IGFBP5;MIR27B;PRKCA;GEM;DKK3;AR;SFRP1;FEZ1;TXNIP;ATF3;SLC22A3;ABCB1;EPAS1;ITPR1;FOXO4;NDRG2;FOXO1;PCDH17;ABO;FBLN5;CALD1;NGFR;EGR1;JUN;CAV2;FZD4;CAV1;FN1;DSTN;DAB2;CXCL12;LPAR6;ID4;FERMT2;CD200;SNAP25;NRP1;CD40;BTG2;CDKN1B;CPQ;TCF21;HSPB3;GLI2;THBD;GLIPR1;MRC1;TIMP2;TIMP3;EDIL3;FOS;DCN;KAT2B;ZEB2;ZEB1;GAS1;HBEGF;ITIH5;LAMA2;SATB1;ADH1B;TFPI;NT5E;PDPN;FLNA;FYN;MAPK3;GSN;VEGFC;VEGFD;KLF4;PODN;TBX3;TBX2;MIR145;AXL;FOSB;CHPT1;RECK;HSPA1A
Urothelial Carcinoma	32/257	5.69256890781379e-05	0.00186694676976642	32	0.124513618677043	SLC22A3;SNAP25;CDKN1B;NR3C1;FGF2;THBS1;FBLN5;FGF7;MYC;KDR;CYP1B1;NDN;KCNN3;CD34;PDGFRB;CBX7;GSN;SMAD3;IGFBP5;DUSP1;GAB1;DCN;AR;CLDN5;KAT2B;DAB2;MIR145;CDC42EP3;RECK;ENG;HSPA1A;RBMS3
Carcinoma of bladder	101/1162	6.00272175981256e-05	0.00195937898952372	101	0.0869191049913941	LOXL4;NR3C1;ETS1;CLU;FGF2;MYLK;NR3C2;RGS2;FGF7;EDNRA;EDNRB;MYC;AKT3;KDR;CYP1B1;JUNB;MAP3K5;TGM2;PDGFRB;PDGFRA;POSTN;IGFBP5;MIR27B;PRKCA;GEM;DKK3;AR;SFRP1;FEZ1;TXNIP;ATF3;SLC22A3;ABCB1;EPAS1;ITPR1;FOXO4;NDRG2;FOXO1;PCDH17;ABO;FBLN5;CALD1;IGFBP7;NGFR;EGR1;JUN;MAGEE1;CAV2;FZD4;CAV1;FN1;DAB2;CXCL12;LPAR6;ID4;CD200;SNAP25;NRP1;CD40;BTG2;CDKN1B;CPQ;TCF21;HSPB3;LITAF;GLI2;THBD;GLIPR1;MRC1;TIMP2;TIMP3;EDIL3;FOS;DCN;KAT2B;ZEB2;ZEB1;GAS1;HBEGF;SATB1;ADH1B;TFPI;NT5E;PDPN;FLNA;FYN;CD59;MAPK3;GSN;VEGFC;VEGFD;KLF4;PODN;TBX3;TBX2;MIR145;AXL;FOSB;CHPT1;RECK;HSPA1A
Uroureter	8/25	6.43623837948056e-05	0.00209102204629134	8	0.32	SETBP1;RAB23;LMOD1;FLNA;MYH11;ACTG2;GLI3;MYLK
Left Ventricular Hypertrophy	27/203	6.86185251713921e-05	0.00221887941208427	27	0.133004926108374	CTF1;NPR1;HTR2B;NEXN;NR3C2;HSD11B1;EDNRA;JPH2;HRH1;PLN;MYC;TIMP2;ENPP1;DMD;NCAM1;CD34;TIMP4;PRKG1;SMAD3;VCAM1;TPM1;FN1;GAB1;KLF15;AR;PDE5A;HBEGF
Cerebral Infarction	34/283	6.99567231070293e-05	0.00225163034372392	34	0.120141342756184	NRP1;CD40;RAMP2;ADH1B;NPR2;PLAT;HSPB3;NR3C1;TFPI;FGF2;SLC8A1;NR3C2;LGALS2;EDNRB;KDR;CTSG;JUNB;EDIL3;PRKG1;MAP3K5;JUN;PTGIS;EPHX2;CIRBP;FOS;HSPA12B;TGFBR2;SELP;CXCL12;FOSB;RAMP1;ANGPTL1;HBEGF;HSPA1A
Brugada Syndrome (disorder)	12/55	7.16911949745932e-05	0.00229677346863049	12	0.218181818181818	KCNH2;KCND2;KCNJ8;KCND3;CACNA2D1;SLMAP;ANK2;ABCC9;CACNA1C;SCN4B;VCL;SCN2B
Acute leukemia	51/492	7.22129158914392e-05	0.00230282662658414	51	0.103658536585366	NRP1;CNTNAP1;WT1-AS;LITAF;ETS1;AKAP12;MYC;TIMP2;LEPR;CTSG;CD34;AGFG2;PDGFRA;EBF1;TNFRSF1B;CLDN5;TAL1;IL3RA;ERG;PLA2R1;ANGPTL1;ABCG2;RBMS3;ABCB1;FOXO4;LPP;ABO;ZFP36L2;SOCS2;IGFBP7;CD59;MYH11;NCAM1;PDLIM5;RUNX1T1;STAT5A;NGFR;STAT5B;SMAD3;ZBTB16;INSR;NR2F2;SELE;FLI1;PBX1;NR4A1;KLF6;MEIS1;WT1;CD22;CD200
Ventricular Septal Defects	29/226	7.2577570019621e-05	0.00230383846117329	29	0.128318584070796	NRP1;CITED2;GATA6;GATA5;TCF21;MEOX1;ETS1;GLI3;CCND2;PLN;RAB23;AKT3;WNT4;CCBE1;SMAD3;FN1;VEGFC;NR2F2;MEIS2;FLI1;TBX3;ZEB2;FABP3;ARHGAP31;EVC;MGP;MASP1;ZFPM2;FBN1
Osteosarcoma of bone	92/1042	7.33727513595684e-05	0.00231844492880463	92	0.0882917466410749	NRP2;CLIC4;CDKN1B;IRS1;CPQ;TCF21;PTH1R;SLC2A4;HSPB3;NR3C1;CLU;FGF2;PKD1;ACTG2;GLI3;GLI2;AQP1;GHR;EFEMP2;EDNRA;EFEMP1;EDNRB;ADAMTS1;CTSK;MYC;KDR;TIMP2;TIMP3;EMILIN1;MAP3K5;PDGFRB;PDGFRA;MYOCD;IGFBP5;DUSP1;IL11RA;SERPINF1;FOS;TACR1;FOXP2;HIC1;DCN;DKK3;TIAM1;ZEB2;CCDC80;ZEB1;PRKAR1A;KCNMA1;ALDH1A1;CRYAB;ENG;HDAC5;SLC22A3;ABCB1;LRP1;EPAS1;SATB1;TWIST2;THBS1;FOXO1;HSD11B1;CNN1;APOD;IGFBP7;PDLIM7;MAPK3;EGR1;PRNP;EGR2;GSN;TIPARP;CAV2;CAV1;FN1;KLF4;TBX2;KLF6;CXCL12;DES;MIR145;WT1;AXL;NEURL1;TMEM119;PMP22;SNAI2;FXYD6;CHPT1;RECK;NES;FBN1
Nephrotic Syndrome	25/182	7.42021116164094e-05	0.0023339936926616	25	0.137362637362637	KANK2;CRB2;ABCB1;NR3C1;TFPI;CLU;FGF2;EDNRA;NT5E;KDR;LEPR;SYNPO;A2M;KIRREL1;GSN;MYOC;PLCL1;FN1;APOA1;OLFM1;MAF;WT1;PDE5A;FKBP5;HBEGF
Overweight	30/238	7.6496762517998e-05	0.00239528324264501	30	0.126050420168067	MAOA;IRS1;IRS2;TRH;PPM1K;NR3C1;THBS1;ABO;SGCE;RGS2;ANXA6;LEPR;ENPP1;NDN;CD59;A2M;EGR1;INSR;APOA1;AVPR1A;SLC51B;TNFRSF1B;SELE;AR;CRY2;FOSB;COL6A3;PGR;CHPT1;ABCG2
Reperfusion Injury	18/110	7.79764573456835e-05	0.00243061749924383	18	0.163636363636364	AOC3;EGR1;JUN;ABCB1;CAV1;PLA2G2A;PLAT;VEGFD;FOS;ETS1;FGF2;SELE;THBS1;FGF7;KDR;ATF3;HBEGF;HSPA1A
Aortic Valve Stenosis	20/130	7.8488729203311e-05	0.00243561437707136	20	0.153846153846154	JUN;CCL21;FN1;GATA5;LTBP2;NR2F2;FOS;THBS2;KLF15;SLC8A1;EDNRA;ARHGAP31;MMRN1;PALMD;OGN;FOSB;PDE5A;FLNC;JUNB;FBN1
Abnormal nasal morphology	7/20	9.80306115615127e-05	0.00302844567859673	7	0.35	CCND2;CITED2;AKT3;GATA6;TWIST2;GATA5;ZFPM2
Airway Obstruction	11/49	0.000108437945293959	0.00332395819647026	11	0.224489795918367	PTGFR;EDNRB;ADAMTS1;KCNMB1;ADAM33;TIMP3;SERPING1;PLAT;TFPI;RECK;ABO
Lewy Body Disease	20/133	0.000108557016243104	0.00332395819647026	20	0.150375939849624	PRNP;BCHE;SYNM;VCAM1;INSR;LRRK2;NGF;SNCAIP;AQP1;NR4A2;MAG;GRK5;MAP1A;PECAM1;SNCG;FYN;MASP1;TPPP;A2M;SNCA
Polycystic Ovary Syndrome	53/526	0.000109808165243211	0.00334133844710791	53	0.100760456273764	CRISP2;IRS1;FLT4;IRS2;PLAT;ADARB1;SLC2A4;HSPB3;ANTXR2;NR3C1;CCND2;ADAMTS1;SOX15;LEPR;CYP1B1;TIMP3;ENPP1;DACT3;SVEP1;TIMP4;IGFBP4;GAB1;APOA1;LIFR;FOS;NGF;TNFRSF1B;AR;MMRN1;PGR;PTGER3;GATA6;HSD17B6;LPP;THBS1;FOXO1;HSD11B1;PRKAR2B;DMD;CD59;IGFBP6;MAPK3;NGFR;VCAM1;INSR;IL34;CAV1;RARRES2;SORBS1;ARHGAP23;NR4A1;WT1;HSPA1A
Venous Thromboembolism	15/84	0.000110090341898931	0.00334133844710791	15	0.178571428571429	LRP1;F10;PROS1;FN1;PLAT;TFPI;SELE;ABO;SELP;THBD;PROCR;F8;EFEMP1;DLC1;ZFPM2
Congenital arteriovenous malformation	13/66	0.000111201266577981	0.00335521652231083	13	0.196969696969697	ACVRL1;CRISP2;FN1;NR2F2;ETS1;FGF2;THBS1;EDNRA;PDGFD;MGP;PECAM1;TEK;ENG
Paresis	18/113	0.00011151731215773	0.00335521652231083	18	0.15929203539823	BCHE;TPM2;TPM1;FHL1;PLAT;HSD17B6;CYP7B1;SYNE1;AR;DES;SGCA;COL6A2;PMP22;COL6A3;DMD;NCAM1;FLNC;FBN1
Amyloidosis	76/833	0.000112451578549223	0.00336867932277327	76	0.0912364945978391	SNAP25;SPON1;CD40;HSPB6;IRS1;LRRK2;HSPB8;HSPB3;MEOX2;CLU;FGF2;NRGN;EDNRA;CTSK;MAP3K5;CMKLR1;MYOCD;MYOC;APOA1;PRKCA;LIFR;GAB2;TNFRSF1B;NGF;HSPG2;DCN;OLFM1;MAG;ZEB2;DPYD;PDE5A;CRYAB;FKBP5;POPDC2;CX3CR1;ABCB1;NFIX;LRP1;LAMA2;MAOB;PTGER2;ITPR1;CRMP1;NRXN2;FOXO4;FOXO1;HSD11B1;RRAS;SNCG;DMD;APOD;CD59;TPPP;APBB1;A2M;MAPK3;SNCA;AOC3;NGFR;EGR1;PRNP;BCHE;VCAM1;GSN;CAV1;INSR;PLA2G2A;FN1;DSTN;SULF2;CXCL12;DES;CPE;FMOD;ITM2B;HSPA1A
Multiple malignancy	24/176	0.000115036713564635	0.0034272395183786	24	0.136363636363636	SLC22A3;EGR1;RRAD;CAV1;INSR;ZBTB16;CLU;ETS1;ANTXR1;DAB2;GLIPR1;CCND2;MYC;FAM110B;ENPP2;SNAI2;TIMP3;TCF4;SLIT3;ERG;SLIT2;ADGRL4;TGM2;ABCG2
Acute Coronary Syndrome	31/255	0.000115396937540782	0.0034272395183786	31	0.12156862745098	CX3CR1;SLC23A2;CD40;ABCB1;IRS1;PTGER2;ITGB3;LRRC32;TFPI;CLU;ABO;THBD;GJA4;TIMP2;TGM2;STAT5A;STAT5B;IL33;GSN;VCAM1;PLA2G2A;APOA1;SELE;GEM;KLF2;SELP;FABP3;ADCY9;CXCL12;MMRN1;VCL
Metastasis from malignant tumor of prostate	29/232	0.000116038934118134	0.00343157873545934	29	0.125	SATB1;PROS1;HSPB3;FGF2;EDNRA;GLIPR1;MYC;KDR;CYP1B1;MAP3K5;CAVIN1;CAV1;VEGFC;VEGFD;NGF;KLF4;HSPG2;ASPN;TGFBR2;AR;KLF6;SPARCL1;SNAI2;FOSB;ERG;GAS6;FMOD;ENG;DDR2
Brain Neoplasms	62/646	0.00012050447698752	0.00354847225852612	62	0.0959752321981424	NRP1;CDKN1B;ADARB1;CLU;ETS1;EFEMP1;CCND2;ADGRE5;MYC;MRC1;TIMP2;KDR;ZNF521;TGM2;PDGFRB;PDGFRA;GFRA1;NGF;DCN;TGFBR2;ZEB1;PRKAR1A;PECAM1;TXNIP;PGR;CRYAB;ABCG2;ABCB1;TTYH1;EPAS1;LAMA4;HSD17B6;TFPI;FOXO1;PDGFD;EPB41L3;PDPN;DMD;NCAM1;SLIT2;SNCA;STAT5A;EGR1;STAT5B;SMAD3;CAV1;FN1;LYVE1;SOD3;NR4A1;FABP3;KLF6;CXCL12;MIR145;AXL;ID4;CD248;TCF4;CHPT1;TEK;HOXD9;NES
Small cell carcinoma of lung	64/673	0.000122443275059794	0.00359028586192277	64	0.0950965824665676	SNAP25;NRP1;CDKN1B;THRB;NR3C1;FGF2;ELK3;ZDBF2;ADAMTSL1;EDNRB;CCND2;MYC;AKT3;MRC1;KDR;TIMP3;PRIMA1;DYNC2H1;PRKCA;AVPR1A;NGF;TGFBR2;AR;ZEB2;SFRP1;ZEB1;PLSCR4;ALDH1A1;ERG;NPTXR;ABCG2;RBMS3;SLC22A3;ABCB1;LRP1;EPAS1;NTS;EPB41L3;PDPN;MAP3K20;NCAM1;SLIT2;RUNX1T1;MAPK3;NGFR;IL33;GABBR1;MCAM;CAV1;FN1;RASSF8;VEGFC;VEGFD;SMARCA2;TBX3;CXCL12;NR4A3;PIK3IP1;AXL;CPE;CD248;CHPT1;NES;HSPA1A
Chest Pain	14/76	0.000130917436151905	0.00378051844841702	14	0.184210526315789	SMAD3;ELN;PLA2G2A;HBB;PLAT;MYLK;TGFBR2;ACTA2;MFAP5;MIR145;TMEM43;MYH11;PRKG1;FBN1
Degenerative Diseases, Central Nervous System	10/42	0.000131366176822902	0.00378051844841702	10	0.238095238095238	NGFR;LRRK2;SELENOP;APOD;PKD2;PDE8B;NGF;CRYAB;SNCA;GSTM5
Mitral regurgitation, mild	10/42	0.000131366176822902	0.00378051844841702	10	0.238095238095238	CCND2;SMAD3;ELN;FHL1;AKT3;FLNA;DCHS1;CRYAB;FBLN5;FBN1
Vascular Neoplasms	10/42	0.000131366176822902	0.00378051844841702	10	0.238095238095238	WT1;FLT4;MYC;ANXA6;VEGFC;FOSB;PRKCA;NDP;FOS;TEK
Lymphedema	11/50	0.000131662564460766	0.00378051844841702	11	0.22	CCBE1;GJC2;CCL21;SOX18;FLT4;MYC;VEGFC;ABCC9;VEGFD;ANTXR2;SHANK3
Urinary Stress Incontinence	6/15	0.000133810403491344	0.00382631401719049	6	0.4	MMRN1;ELN;LTBP2;FMOD;DCN;FBN1
Mental disorders	37/329	0.000137308422265522	0.00391018223077124	37	0.112462006079027	SNAP25;CD40;ABCB1;MAOB;MAOA;ADH1B;LRRK2;ADARB1;CACNA1C;NR3C1;NR3C2;NRGN;SGCE;REM1;DPYSL2;NDN;APOD;DMD;NCAM1;PDLIM5;PRKG1;PDLIM7;TGM2;PSD;SRGN;CADPS2;PRKCA;TACR1;HSPG2;MAG;KLF6;TAL1;FEZ1;SHANK3;ATF3;CD22;FKBP5
Multiple Sclerosis	95/1106	0.000152600663468801	0.00431638124150636	95	0.0858951175406872	CD40;BTG1;CLSTN2;FAM107A;PTPRM;PLAT;HNMT;NR3C1;ETS1;CLU;NR3C2;ADAMTS1;DPYSL2;MMP28;TIMP2;TIMP3;TPSAB1;EDIL3;CD34;TRIM22;MAP3K5;TGM2;CHGB;PDGFRA;DST;ZBTB38;MIR27B;EBF1;APOA1;PRKCA;TNFRSF1B;NGF;CYP7B1;GEM;DCN;RGMA;HLA-E;CLDN11;AR;CLDN5;MAG;ZEB1;PRKAR1A;KCNMA1;SLC9A9;PECAM1;PGR;MASP1;ERG;GAS6;CRYAB;ATF3;ABCG2;CX3CR1;TNXB;LRP1;ZBTB46;LPP;THBS1;NT5E;HRH1;GJC2;IFI16;S1PR1;FYN;APOD;NCAM1;CCL19;A2M;PDLIM7;JAZF1;RIC3;BCHE;EGR2;CRTAP;VCAM1;CCL21;TIPARP;CAV1;MCAM;FN1;SELE;NR4A2;NR4A1;NFASC;ARHGAP31;CXCL12;LRCH1;PER3;MIR145;WT1;AXL;ACKR1;CD200;HSPA1A
Undifferentiated leukemia	13/68	0.000152819856093794	0.00431638124150636	13	0.191176470588235	STAT5A;STAT5B;CNTNAP1;ABCB1;CD93;PBX3;GLI2;MEIS1;SETBP1;TAL1;KDR;CTSG;CD34
Cardiac fibrosis	16/96	0.000153492825608362	0.00431776566345475	16	0.166666666666667	SMAD3;VCAM1;NPR1;DCN;NR3C2;FSTL3;NR4A1;PLN;GRK5;PDGFD;TIMP2;ITGA8;ADGRL4;ATF3;DDR2;MAPK3
Pulmonary artery stenosis	8/28	0.000157764801782265	0.00441996934547884	8	0.285714285714286	ZEB2;ARHGAP31;RRAS;ELN;MGP;GATA6;LTBP4;WNT4
Dissection of aorta	10/43	0.000162178252505002	0.0045252964005428	10	0.232558139534884	ACTA2;SMAD3;RRAD;ELN;TIMP3;MYH11;FBLN5;MYLK;TGFBR2;FBN1
Megacystis microcolon intestinal hypoperistalsis syndrome	4/6	0.000166466806373508	0.00462630642612319	4	0.666666666666667	LMOD1;MYH11;ACTG2;MYLK
Cardiac Hypertrophy	14/78	0.000174628808534596	0.00483372542023761	14	0.179487179487179	MYOCD;CTF1;NPR1;RRAD;TRPC1;CAV1;HTR2B;PRKCA;SLC2A4;FGF2;CCND2;CYP1B1;DMD;GAS6
Ureteral obstruction	20/138	0.000181620332344113	0.0050072219116385	20	0.144927536231884	PDGFRB;CRISP2;SMAD3;FN1;VEGFC;HSPB3;HSD17B6;CLU;THBS1;GADD45G;RGS2;SFRP1;ADAMTS1;KDR;FLNA;STX2;FERMT2;HBEGF;ENG;MAPK3
Arthritis	60/630	0.000189853165229741	0.00521342818805478	60	0.0952380952380952	CRISP2;CD40;STEAP4;ARRB1;PTH1R;NR3C1;FGF2;ETS1;THBD;ZFP36;ADGRE5;CTSK;MRC1;TIMP2;KDR;ENPP2;TIMP3;JUNB;TIMP4;MAP3K5;TSC22D3;APOA1;LIFR;FOS;P3H3;NGF;TNFRSF1B;AR;SFRP1;DPYD;SLCO2A1;PECAM1;CDC42EP1;MASP1;GAS6;C1R;THBS1;FOXO1;S1PR1;CD59;JAM3;AOC3;IL33;JUN;VCAM1;GADD45B;MCAM;TIE1;IL34;CAV1;RARRES2;PLA2G2A;FN1;SOD3;NR4A2;CXCL12;DES;FOSB;CD248;TEK
Hypotrophic malar bone	22/160	0.000193010764288625	0.00525840349951687	22	0.1375	CCBE1;NFIX;LTBP4;LIFR;HBA2;PTH1R;HSPG2;GLI2;TGFBR2;MAF;SETBP1;PRKAR1A;ADAMTSL4;CTSK;RAB23;CCDC8;MGP;FLNA;DCHS1;SHANK3;FBN1;DDR2
Malar flattening	22/160	0.000193010764288625	0.00525840349951687	22	0.1375	CCBE1;NFIX;LTBP4;LIFR;HBA2;PTH1R;HSPG2;GLI2;TGFBR2;MAF;SETBP1;PRKAR1A;ADAMTSL4;CTSK;RAB23;CCDC8;MGP;FLNA;DCHS1;SHANK3;FBN1;DDR2
Recurrent tumor	38/347	0.000194265567778751	0.0052718342314861	38	0.109510086455331	CDKN1B;HSPB6;NDRG2;CLU;FGF2;THBS1;HERC5;SOCS2;EDNRA;GLIPR1;EDNRB;SLC22A17;MYC;MRC1;KDR;CYP1B1;TIMP3;PLS3;PDLIM7;TGM2;MAPK3;KCNH2;PDGFRA;CAV1;CIRBP;VEGFC;SELE;AR;KLF6;ZEB1;PER3;MIR145;DPYD;SNAI2;CPE;CDH13;ERG;NES
Impaired cognition	63/671	0.000196676081541923	0.00531640032918011	63	0.0938897168405365	SNAP25;ROBO3;SPON1;SYNM;CLSTN2;IRS1;ITGB3;LRRK2;NR3C1;CLU;ELK3;ADAMTSL4;KDR;SLC16A2;AASS;PDGFRB;MEF2C;ARHGEF15;APOA1;PRKCA;AVPR1A;NGF;FOXP2;MAG;PRKAR1A;SBDS;ITGA7;PDE5A;RBMS3;CX3CR1;ABCB1;NFIX;LRP1;LAMA2;MAOA;ITPR1;LTBP4;CRMP1;HSD17B6;CACNA1C;NTS;ABO;HSD11B1;GJC2;CLMP;S1PR1;FLNA;DMD;FYN;RUNX1T1;SNCA;BCHE;EGR1;IL33;PRNP;INSR;SPART;SELP;PER3;PMP22;TCF4;ITM2B;FBN1
Conventional (Clear Cell) Renal Cell Carcinoma	60/631	0.000198069591003679	0.00533323567994342	60	0.0950871632329636	BTG2;NRP2;CDKN1B;THRB;CPQ;ELN;FLT4;LRRK2;HSPB3;NR3C1;CLDN1;EDNRB;MYC;TIMP2;KDR;TIMP3;TGM2;PDGFRB;PACRG;MITF;TNFRSF1B;DKK3;TGFBR3;AR;KAT2B;SFRP1;MMRN1;KCNMA1;ALDH1A1;PECAM1;GAS1;CRYAB;ABCG2;ABCB1;AHNAK;EPAS1;SATB1;GATA5;NDRG2;THBS1;FOXO1;NT5E;EPB41L3;PDPN;MAPK3;BCHE;EGR1;VCAM1;MCAM;CAV1;FN1;VEGFD;KLF4;SMARCA2;SULF2;GADD45G;CXCL12;WT1;TEK;FERMT2
Linear atrophy	10/44	0.000198854159257967	0.00533360768242298	10	0.227272727272727	SMAD3;PRKAR1A;ELN;ENPP1;CDH13;ANK2;PDE8B;SNCA;TGFBR2;FBN1
Renal carcinoma	50/500	0.000203958816711601	0.00543482045276137	50	0.1	CRISP2;BTG2;CD40;CDKN1B;THRB;NR3C1;PKD1;MYLK;RGS5;MYC;CTSK;LEPR;KDR;CYP1B1;TNS1;TRPC4;MIR27B;MITF;DKK3;ZEB2;SFRP1;ZEB1;PLA2R1;ENG;ABCG2;RBMS3;KANK2;SLC22A3;ABCB1;EPAS1;ITPR1;THBS1;IGFBP7;MAPK3;EGR1;TIPARP;MCAM;CAV1;FN1;VEGFC;VEGFD;KLF4;SULF2;CXCL12;MIR145;WT1;TCF4;CHPT1;TEK;RECK
Cerebral Ischemia	32/275	0.000204198456317624	0.00543482045276137	32	0.116363636363636	NRP1;CD40;RAMP2;ELN;PLAT;HSPB3;ABO;SLC8A1;NR3C2;EDNRB;ADAMTS1;KDR;TIMP3;CTSG;JUNB;EDIL3;MAP3K5;MAPK3;EGR1;JUN;CIRBP;FOS;TNFRSF1B;HSPA12B;SELE;TGFBR2;SELP;CXCL12;FOSB;ANGPTL1;HBEGF;HSPA1A
Hodgkin Disease	57/592	0.000205771878528966	0.00545571417402469	57	0.0962837837837838	ACVRL1;SNAP25;CD40;CDKN1B;CLSTN2;COL14A1;FLT4;ITGB3;HBB;ADARB1;CLU;FGF2;ETS1;ELK3;CCND2;MYC;ANXA6;TIMP2;ENPP2;JUNB;CD34;PDGFRA;DUSP1;IL11RA;EBF1;MITF;FOS;TNFRSF1B;GEM;AR;IL3RA;PECAM1;CDH13;PDE5A;ERG;GAS6;VWA7;MAGEH1;COL15A1;ABCB1;SATB1;LPP;FOXO1;IGFBP7;PDLIM7;MAPK3;STAT5A;NGFR;EGR1;STAT5B;JUN;VEGFC;FOXN3;KLF4;CXCL12;DLC1;MGP
Hypercholesterolemia	29/240	0.00020973757896811	0.00553963376511191	29	0.120833333333333	COL15A1;ABCB1;CTF1;NR3C1;CLU;FGF2;ACACB;ABO;MYLK;KDR;LEPR;FLNA;RSPO1;VCAM1;CAV1;EPHX2;PLA2G2A;APOA1;TNFRSF1B;SELE;SELP;AR;NR4A1;DAB2;CXCL12;NR4A3;MMRN1;ATF3;CES1
Hyperglycemia	49/488	0.000213565359131395	0.00561928625547244	49	0.100409836065574	SNAP25;IRS1;SETD7;IRS2;ARRB1;SLC2A4;FGF2;MYLK;THBD;LEPR;KDR;PDK4;ENPP1;JUNB;MAP3K5;KLF11;SERPINF1;PRKCA;FOS;NGF;KAT2B;TXNIP;ABCG2;EPAS1;GATA6;CRMP1;TFPI;THBS1;FOXO1;ADCY5;HSD11B1;CD59;EGR1;PRNP;JUN;VCAM1;TIPARP;INSR;PLA2G2A;FN1;VEGFC;SELE;KLF2;SELP;CXCL12;FOSB;NES;HSPA1A;FBN1
Choriocarcinoma	34/300	0.00021761024493312	0.00570167673397032	34	0.113333333333333	SLC23A2;SLC22A3;ENPEP;CDKN1B;CALCRL;HSPB3;FGF2;ABO;ZFP36L2;MIR503HG;EDNRA;FGF7;PDLIM3;EDNRB;CCND2;PDPN;KDR;TIMP2;CYP1B1;TIMP3;CD34;PDGFRB;PEG3;INSR;CAV1;NR2F2;HIC1;HLA-E;F8;DAB2;PGR;ANGPTL1;ENG;ABCG2
Muscle Rigidity	18/119	0.000218344557008979	0.00570167673397032	18	0.151260504201681	PDGFRB;PRNP;ELN;ITGB3;LRRK2;FN1;NTS;SNCAIP;GLI2;NR4A2;GJC2;PLN;DMD;PDE8B;CRYAB;ITM2B;PRKG1;SNCA
granulosa cell tumor	11/53	0.000228253735409238	0.00593802950763881	11	0.207547169811321	AR;CCND2;SMAD3;HTRA3;KDR;LEPR;FOXL2;PGR;FOXO1;MAPK3;WNT4
Sepsis	52/529	0.000233970891254463	0.00606396467221304	52	0.0982986767485822	NRP1;CD40;HBB;PYGM;PLAT;HSPB3;NR3C1;MYLK;AQP1;THBD;GJA4;TIMP2;JUNB;DUSP1;SERPINF1;CIRBP;APOA1;PRKCA;FOS;GEM;PROCR;F8;SFRP1;CRISPLD2;SELENOP;SERPING1;ATF3;CX3CR1;LY96;NTS;TFPI;SLC7A2;GRK5;MAPK3;IL33;JUN;GSN;VCAM1;KCNJ8;CAV1;PDE2A;PLA2G2A;FN1;FBXO32;HSPA12B;SELE;KLF2;NR4A2;SELP;CXCL12;FOSB;TEK
Pseudoxanthoma Elasticum	9/37	0.000238515271016537	0.00615020016369803	9	0.243243243243243	SELP;NT5E;ELN;MGP;ENPP1;MYH11;PKD1;SELE;ABCG2
