Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Early-Stage Breast Carcinoma	13/76	2.38931221371396e-05	0.00106111392809049	13	0.171052631578947	TOP2A;RRM2;TNFRSF10B;HOXB13;CDC25A;MUC1;KRT18;CHEK2;FASN;TACC3;CA9;CD24;EZH2
Craniosynostosis	24/214	2.45184357493263e-05	0.00108050860313762	24	0.11214953271028	PLK4;CDT1;MSX2;DLX5;SIX1;ESCO2;CDC6;EFNA4;MMP9;TRAIP;TICRR;RECQL4;CENPE;ORC6;CDC45;ORC1;ZIC1;SPP1;GNAS;SDC1;F2RL1;ALPL;EPHA1;EZH2
Malignant Peripheral Nerve Sheath Tumor	22/188	2.74357675435272e-05	0.00119984360501426	22	0.117021276595745	TOP2A;ABCC3;ABCC1;CDKN2A;PLK1;HMGA1;BUB1B;TGFA;ADM;HMMR;FOXM1;TMPRSS13;AURKA;NKD2;MMP12;EFNA3;MYCN;MDK;SPP1;BIRC5;SPTBN2;EZH2
melanoma	148/2454	2.83303230070554e-05	0.00122939235787495	148	0.0603096984515077	TFRC;BUB1B;SPINT2;ENO1;MKI67;ESPN;SAT1;PNP;PTTG1;CDH1;CHEK2;STMN1;CHEK1;PCLAF;NRCAM;GTSE1;PITX1;TMSB10;SOX4;CXADR;S100A2;MSX2;DDX11;KNL1;CDC25C;MYCN;KIF20A;EPHA1;IDO1;IGSF8;PFKFB4;DNMT1;CDCA2;CDCA4;CDCA5;TACSTD2;NCAPG;LPAR2;TGFA;PKMYT1;HOXB13;RAP1GAP;TRPM2;CCNB1;EBP;LDHA;NACC1;EIF4EBP1;PMAIP1;PLEK2;PROM1;SAC3D1;PCK2;MAP2K6;TFAP2A;SLC52A2;IDH1;PLK1;IDH2;FANCA;TNFRSF10B;ISG15;CDC7;TMPRSS13;SMARCA4;VANGL2;TP53I3;FASN;FGF18;GNAS;CDK1;SDC1;CALR;ALDH18A1;EZH2;APOBEC3B;CDK16;GPI;SLC2A1;FOXM1;HK2;EXO1;PPP1R13L;CA2;CASP6;PSD4;PBK;DNMT3B;CA9;CA8;DSP;COX8A;ABCC3;ABCC1;TPI1;TNFRSF18;TNNC1;KIF23;KIF22;MMP9;NME1;MMP12;SLC7A5;CEACAM1;CDCP1;INCENP;ESRP1;BIRC5;DSG2;KIF2C;GAPDH;SLC29A2;MCM2;CSTB;PCNA;LEF1;TTK;TYMS;COX5A;AURKB;AURKA;RECQL4;MUC1;ERBB3;EPCAM;UCP2;SPP1;E2F1;PRAME;E2F3;CTHRC1;NQO1;MARCKSL1;PPP1R14B;RRM2;CDKN2A;GDF15;BNIP3;SHCBP1;REC8;CENPE;DBNDD1;CDK2AP2;F2RL1;PTPN6;HDGF;LAMTOR2;CDKN3
Adenocarcinoma of prostate	24/216	2.85786927966642e-05	0.00122939235787495	24	0.111111111111111	FOXA1;TFAP2A;HES6;NQO1;ST14;PCNA;CDKN2A;GAD1;IDH1;FANCA;TMPRSS2;KLK14;DBI;MMP9;NME1;AURKA;CLDN3;MYCN;SCD;PSAT1;CHEK2;FASN;PSMG1;FOXA2
Osteosarcoma of bone	74/1042	2.87552061363665e-05	0.00122939235787495	74	0.0710172744721689	GPI;SLC2A1;SIX1;ADM;FOXM1;MKI67;CDC20;MDK;CHEK2;STMN1;CHEK1;CA9;CA8;PHLDA2;SOX4;ABCC3;EPHA7;ABCC1;CXADR;S100A2;MSX2;TNNC1;KIF22;MMP9;NME1;VAMP8;CCNA2;PKM;TRAF4;ESPL1;CCNE1;JTB;BIRC5;XPR1;DTYMK;PCNA;CDCA5;TGFA;TYMS;AGPAT2;AURKB;SKA1;AURKA;RECQL4;HSD11B2;CCNB1;ERBB3;NSD2;SPP1;E2F1;E2F2;PRAME;E2F3;ECT2;PROM1;SLC19A1;MICB;CDKN2A;BNIP3;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;NDC80;TBX18;RAD51;CDK5;CDK1;SDC1;ALPL;PTPN6;EZH2;CDKN3
myeloblastosis	7/22	2.90959341896435e-05	0.00123474523683309	7	0.318181818181818	TOP2A;PKM;UBE2C;E2F1;MYBL2;FOXM1;PKMYT1
Well Differentiated Oligodendroglioma	21/176	3.09987325634305e-05	0.00130358781522159	21	0.119318181818182	HES6;PCNA;CDKN2A;GDF15;IDH1;IDH2;CITED4;ARHGEF16;ADM;MKI67;NDC80;SMARCA4;AURKA;MELK;CDH1;RCC1;BIRC5;MAL2;PSMG1;INA;EZH2
Abnormality of epiphysis morphology	11/57	3.14007887066816e-05	0.00130358781522159	11	0.192982456140351	CDT1;SLC26A2;PORCN;CDC45;ORC6;ORC1;CA2;KIF1A;CDC6;COL9A2;MMP9
Malignant neoplasm of colon stage IV	11/57	3.14007887066816e-05	0.00130358781522159	11	0.192982456140351	TPX2;MYCN;PCNA;EPCAM;E2F1;HMGA1;KIF22;TYMS;PROM1;NME1;EZH2
Polycystic Ovary Syndrome	44/526	3.33871446778008e-05	0.00136498119823406	44	0.0836501901140684	TOP2A;PCNA;TFRC;MCM7;TONSL;SLC2A1;TTK;HMMR;HMGCR;AGPAT2;HSD11B2;FADS2;CCNB1;MUC1;RACGAP1;ERBB3;FLAD1;UCP2;PBK;SPP1;RHPN1;AMH;CEP55;HELLS;SREBF1;EDN2;RRM2;CBX2;CDC6;MMP9;ASPM;ANLN;CLDN4;JSRP1;SCD;FGF19;SCNN1A;FGF18;CKS2;GNAS;S100P;DHCR7;MCM2;MAD2L1
Microtia, third degree	5/10	3.35944054723343e-05	0.00136498119823406	5	0.5	CDT1;CDC45;ORC6;ORC1;CDC6
Abnormal shape/structure of ear	5/10	3.35944054723343e-05	0.00136498119823406	5	0.5	CDT1;CDC45;ORC6;ORC1;CDC6
Malignant neoplasm of endometrium	47/577	3.53976698349253e-05	0.00142812148228371	47	0.0814558058925477	FOXA1;GPI;PIGR;PCNA;LEF1;TGFA;LPAR2;BUB1B;ADM;TYMS;HOXB13;ASCL2;AGPAT2;RAP1GAP;WFDC2;EPCAM;CDH1;CHEK2;POLD1;STMN1;CHEK1;SPP1;DNMT3B;PROM1;AMH;SOX4;COX8A;SREBF1;MARCKSL1;ABCC1;CDKN2A;SLC52A2;ATAD2;MMP9;NDC80;ASRGL1;NME1;CLDN4;CLDN3;PAX8;CCNE1;FANCD2;BIRC5;SDC1;CD24;PDE7A;EZH2
Embryonal Neoplasm	10/48	3.58153651041783e-05	0.00143486871805481	10	0.208333333333333	PLK4;CCNB1;MYCN;SCNN1A;CDK1;BUB1B;TCF3;TRIP13;ALPG;EZH2
TARSAL-CARPAL COALITION SYNDROME	20/165	3.7865700892232e-05	0.00150005517420432	20	0.121212121212121	DNMT1;ABCC1;MARCKSL1;PCNA;CDKN2A;KRT8;MMP9;NME1;CA2;POLD1;STMN1;CDK1;GNAS;DNMT3B;E2F1;E2F3;PRSS8;CEP55;EZH2;CDKN3
Glioblastoma Multiforme	63/854	3.79661372420364e-05	0.00150005517420432	63	0.0737704918032787	TOP2A;SLC2A1;BUB1B;MIR429;FOXM1;MKI67;SAT1;HK2;TM7SF2;CDC20;PPP1R13L;CHEK2;PBK;PCLAF;TMSB10;SOX4;COX8A;ABCC3;ABCC1;ATAD3A;MMP9;MMP12;CCNA1;MELK;PKM;IRF7;BIRC5;TRIB3;CSTB;DNMT1;PCNA;UHRF1;LEF1;LPAR2;TYMS;BCL2L12;CCNB1;RAB25;ERBB3;EPCAM;SPP1;E2F1;PROM1;CDKN2A;SLC52A2;BNIP3;CDC42BPG;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;SMARCA4;PPP1CA;TPX2;RAD51;UBE2S;TACC3;F2RL1;HDGF;P4HB;CD24;EZH2
Uterine Corpus Cancer	47/579	3.85622452547075e-05	0.00151317193879602	47	0.0811744386873921	FOXA1;GPI;PIGR;PCNA;LEF1;TGFA;LPAR2;BUB1B;ADM;TYMS;HOXB13;ASCL2;AGPAT2;RAP1GAP;WFDC2;EPCAM;CDH1;CHEK2;POLD1;STMN1;CHEK1;SPP1;DNMT3B;PROM1;AMH;SOX4;COX8A;SREBF1;MARCKSL1;ABCC1;CDKN2A;SLC52A2;ATAD2;MMP9;NDC80;ASRGL1;NME1;CLDN4;CLDN3;PAX8;CCNE1;FANCD2;BIRC5;SDC1;CD24;PDE7A;EZH2
FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	26/249	3.97648005343113e-05	0.00154974518544945	26	0.104417670682731	PCNA;UHRF1;TTK;CCNB1;MECOM;CDH1;EXO1;POLD1;CHEK1;STMN1;SPP1;E2F1;ROMO1;FANCI;GINS2;CENPX;DDX11;XRCC2;FANCA;MMP9;SMARCA4;NME1;RAD51;UBE2T;CDK1;DNA2
Pyridoxine-responsive sideroblastic anemia	7/23	4.02477028256655e-05	0.00155796682086647	7	0.304347826086957	FANCI;MAD2L2;RAD51;FANCD2;XRCC2;UBE2T;FANCA
Undifferentiated carcinoma	25/237	4.70083045785295e-05	0.00180745353644561	25	0.105485232067511	FBN2;DNMT1;PCNA;DBI;ENO1;SPINT2;BCL2L12;MUC1;EPCAM;CDH1;BASP1;STMN1;UCP2;DNMT3B;CDKN2A;LSR;VAMP8;TMEM37;TP53I3;PKM;SCD;SLC25A10;ANGPTL4;TKT;GAPDH
Benign Prostatic Hyperplasia	37/420	4.75080585535785e-05	0.00181199101309677	37	0.0880952380952381	TOP2A;DNMT1;TGFA;LPAR2;TMPRSS2;ADM;HMMR;MKI67;CXCL14;COX5A;SLC2A6;AURKB;LDHA;CCNB1;ERBB3;FLVCR1;SPP1;EIF4EBP1;PROM1;S100A11;CEP55;COX8A;NQO1;S100A2;CDKN2A;GDF15;SLC52A2;PLK1;PYCR1;MMP9;NME1;GPRC5A;PSAT1;F2RL1;PSMG1;IDO1;EZH2
Neck Neoplasms	12/70	4.77588833963366e-05	0.00181199101309677	12	0.171428571428571	CDC20;PCNA;RAD51;CDKN2A;PLK1;SLC2A1;E2F1;TGFA;CA9;PRAME;TYMS;APOBEC3B
Thyroid carcinoma	55/721	4.86156312582496e-05	0.00183236152288495	55	0.0762829403606103	FOXA1;GPI;MCM7;SLC2A1;BUB1B;FOXM1;GRB14;PTTG1;CDH1;PPP1R13L;CHEK2;ZIC1;TMSB10;DIO2;MMP9;NME1;CEACAM1;PKM;MYCN;PAX8;BIRC5;MT1G;GAPDH;XPR1;IDO1;PCNA;TMPRSS4;TACSTD2;TGFA;MST1R;RAP1GAP;AURKB;AURKA;LDHA;EBP;MUC1;EPCAM;SPP1;PROM1;BUB1;CDKN2A;GDF15;UBE2C;XRCC2;IDH1;PLK1;IDH2;HMGA1;REC8;VANGL2;RAD51;CDK5;SCD;EZH2;NECTIN1
Lymphatic Metastasis	18/142	5.04571815437987e-05	0.00188934113114002	18	0.126760563380282	COX8A;VAV3;CDKN2A;SIX1;TYMS;MMP9;COX5A;TM7SF2;NME1;MUC1;RAB25;CDH1;ARTN;STC2;DNMT3B;SFN;ANGPTL4;PROM1
Cyst	20/169	5.34070799627736e-05	0.00198627793035233	20	0.118343195266272	RNF43;PCNA;LAMA1;GAD1;PLK1;HILPDA;HS6ST1;MMP9;CLDN4;CST1;CLDN3;PAX8;CDH1;EPCAM;MYO5B;CLDN7;GNAS;SDC1;BIRC5;CA9
Anaplasia	28/283	5.3739409880365e-05	0.00198627793035233	28	0.0989399293286219	DNMT1;TGFA;TMPRSS2;MKI67;MUC1;ERBB3;CDH1;SPP1;CA9;PROM1;KPNA2;SPDEF;CDKN2A;PLK1;KRT8;MMP9;SMARCA4;MMP12;KRT18;MYCN;RAD51;SPINT1;PSAT1;CLDN7;SDC1;CALR;CD24;EZH2
Rhabdoid Tumor	12/71	5.52092489132455e-05	0.00202752427579476	12	0.169014084507042	PLK4;PCNA;CDKN2A;PLK1;KRT8;E2F1;SPP1;PMAIP1;MKI67;PROM1;SMARCA4;EZH2
Biliary Tract Neoplasm	6/17	5.70410336449067e-05	0.00208145275001064	6	0.352941176470588	CLDN4;ELF3;CDKN2A;GDF15;IDH1;IDH2
Mental Retardation	79/1158	6.06460274109541e-05	0.00219899424707187	79	0.0682210708117444	LAD1;GPI;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;PNP;CA2;DNMT3B;NEK2;NRCAM;CA8;AMH;COX8A;MCCC2;HELLS;SSR4;CKAP2L;DDX11;GPT2;RIPK4;DIO2;KNL1;ESCO2;ATAD3A;TRAIP;SLC25A15;ASPM;MYCN;FANCD2;DNA2;TKT;PAFAH1B3;SNRPB;CDCA5;CDCA7;WDR62;PCDH19;AGPAT2;NPAS3;RECQL4;PORCN;EBP;ORC1;NACC1;PROM1;BUB1;STRA6;PLK4;FANCI;ST14;STIL;XRCC2;GAD1;SRD5A3;FANCA;PYCR1;REC8;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;FRAS1;ZDHHC9;CDK5;UQCRQ;UBE2S;UBE2T;KIF4A;GNAS;POMK;DHCR7;ALDH18A1;TRIP13;EZH2;NECTIN1
Hematologic Neoplasms	45/557	6.27450508760357e-05	0.00226079494634471	45	0.0807899461400359	TOP2A;LEF1;BUB1B;KIF11;TYMS;BCL2L12;CDC20;MUC1;PNP;MECOM;CDH1;STMN1;PBK;SPP1;PMAIP1;PRAME;PROM1;PLK4;FANCI;NQO1;MARCKSL1;ABCC1;CXADR;CHKA;CDKN2A;UBE2C;XRCC2;IDH1;PLK1;IDH2;FANCA;TNFRSF10B;NME1;MAD2L2;SGO1;CCNA1;FANCD2;UBE2T;CDK1;SCGB2A2;CALR;TRIP13;EZH2;CDKN3;MAD2L1
Mental deficiency	72/1032	6.48920951015409e-05	0.00232354258022955	72	0.0697674418604651	GPI;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;PNP;CA2;DNMT3B;NEK2;CA8;MFSD2A;MCCC2;HELLS;SSR4;CKAP2L;DDX11;GPT2;RIPK4;KNL1;ESCO2;ATAD3A;TRAIP;CCNA2;SLC25A15;CNKSR1;ASPM;MYCN;FANCD2;DNA2;TKT;SNRPB;LAMA1;CDCA7;WDR62;PCDH19;AGPAT2;RECQL4;PORCN;EBP;ORC1;NACC1;PROM1;BUB1;STRA6;PLK4;FANCI;STIL;XRCC2;GAD1;SRD5A3;FANCA;PYCR1;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;FRAS1;ZDHHC9;UQCRQ;FASN;UBE2T;KIF4A;GNAS;POMK;DHCR7;ALDH18A1;TRIP13;EZH2;NECTIN1
Severe Congenital Microcephaly	8/33	6.91304974811859e-05	0.00244474456833157	8	0.242424242424242	PLK4;ORC1;SLC2A1;BUB1B;WDR62;TUBG1;MFSD2A;TRAIP
Microlissencephaly	8/33	6.91304974811859e-05	0.00244474456833157	8	0.242424242424242	PLK4;ORC1;SLC2A1;BUB1B;WDR62;TUBG1;MFSD2A;TRAIP
Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	32/349	7.16388747105554e-05	0.00251790867004155	32	0.0916905444126074	TOP2A;DNMT1;PCNA;HILPDA;LEF1;MKI67;RAD51AP1;CCNB1;CHEK2;CHEK1;PBK;EIF4EBP1;E2F1;PMAIP1;PRAME;MSX1;SOX4;CDT1;CDKN2A;PLK1;TNFRSF10B;CDC6;CCNA2;TPX2;MYCN;RAD51;CCNE1;FASN;PSMG1;EZH2;APOBEC3B;CDKN3
Frontal lobe hypoplasia	7/25	7.30812941252319e-05	0.00255294350026496	7	0.28	ASPM;STIL;KIF14;WDR62;KNL1;DHCR7;MFSD2A
Dull intelligence	67/947	7.72812691844681e-05	0.00266713488649288	67	0.0707497360084477	GPI;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;PNP;CA2;DNMT3B;NEK2;CA8;MCCC2;HELLS;SSR4;CKAP2L;DDX11;GPT2;RIPK4;KNL1;ESCO2;ATAD3A;TRAIP;SLC25A15;ASPM;MYCN;FANCD2;DNA2;TKT;SNRPB;CDCA7;WDR62;PCDH19;AGPAT2;RECQL4;PORCN;EBP;ORC1;NACC1;PROM1;BUB1;STRA6;PLK4;FANCI;STIL;XRCC2;GAD1;SRD5A3;FANCA;PYCR1;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;FRAS1;ZDHHC9;UQCRQ;UBE2T;KIF4A;GNAS;POMK;DHCR7;ALDH18A1;TRIP13;EZH2;NECTIN1
Low intelligence	67/947	7.72812691844681e-05	0.00266713488649288	67	0.0707497360084477	GPI;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;PNP;CA2;DNMT3B;NEK2;CA8;MCCC2;HELLS;SSR4;CKAP2L;DDX11;GPT2;RIPK4;KNL1;ESCO2;ATAD3A;TRAIP;SLC25A15;ASPM;MYCN;FANCD2;DNA2;TKT;SNRPB;CDCA7;WDR62;PCDH19;AGPAT2;RECQL4;PORCN;EBP;ORC1;NACC1;PROM1;BUB1;STRA6;PLK4;FANCI;STIL;XRCC2;GAD1;SRD5A3;FANCA;PYCR1;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;FRAS1;ZDHHC9;UQCRQ;UBE2T;KIF4A;GNAS;POMK;DHCR7;ALDH18A1;TRIP13;EZH2;NECTIN1
Ductal Carcinoma	24/230	7.85438098771388e-05	0.00269447596877921	24	0.104347826086957	COX8A;FOXA1;DNMT1;PCNA;CDKN2A;CITED4;KRT8;KIF14;HMGA1;SLC2A1;TGFA;LSR;MMP11;CLDN4;MUC1;CLDN3;KRT18;MIEN1;ERBB3;CDH1;CLDN7;SCGB2A2;NEK2;CA9
Hip Dislocation, Congenital	13/85	8.03630973226789e-05	0.00273579333286324	13	0.152941176470588	PLK4;SLC26A2;SIX1;PYCR1;KIF22;ATAD3A;TRAIP;CENPE;PORCN;HOXB9;COL9A2;ALDH18A1;SNRPB
Mental and motor retardation	71/1021	8.07032768814605e-05	0.00273579333286324	71	0.069539666993144	SLC25A1;B4GALT1;KIF14;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;CA2;ZIC1;DNMT3B;KIF1A;MFSD2A;MCCC2;HELLS;TPI1;SSR4;CKAP2L;DDX11;GPT2;ALG3;MOGS;KIF22;KNL1;ESCO2;TUBG1;ATAD3A;SLC25A15;ASPM;PAX8;FANCD2;MCM4;DNA2;NAT8L;PCNA;CDCA7;WDR62;PCDH19;LAGE3;ARVCF;EBP;CDC45;NSD2;NACC1;BUB1;SPTBN2;PLK4;FANCI;STIL;MBOAT7;XRCC2;GAD1;IDH2;FANCA;PYCR1;GRIN2D;SMARCA4;MAD2L2;GALE;SLC6A8;RAD51;CDK5;UQCRQ;PSAT1;MYO5B;UBE2T;POMK;DHCR7;ALDH18A1;TRIP13;EZH2
Carcinoma, Spindle-Cell	21/188	8.19813936857261e-05	0.00276277296720897	21	0.111702127659574	DNMT1;CDKN2A;DBI;LSR;ENO1;SPINT2;MMP9;VAMP8;TMEM37;TP53I3;PKM;CDH1;BASP1;EPCAM;SCD;STMN1;UCP2;DNMT3B;SLC25A10;ANGPTL4;TKT
Neoplasms, Intracranial	14/97	8.28895321008867e-05	0.00277704169243263	14	0.144329896907216	DNMT1;ABCC1;PCNA;CDKN2A;GDF15;IDH1;ADM;HMMR;FOXM1;MMP9;MELK;MDK;SPP1;PROM1
Congenital chromosomal disease	41/497	8.34757271491325e-05	0.00278042116765919	41	0.0824949698189135	FBN2;GPI;TFRC;DLX5;TMPRSS2;MKI67;CXCL14;EVPL;AURKB;AURKA;MECOM;EPCAM;CDH1;STMN1;NSD2;CHEK1;PROM1;FANCI;COX8A;CDT1;STIL;CDKN2A;EYA2;CBX2;HMGA1;MOGS;PGD;CDC25A;MAD2L2;RAD51;KRT18;MYCN;PAX8;CCNE1;FANCD2;SCD;PGP;SDC1;CD24;CCNO;EZH2
Kidney Neoplasm	25/246	8.63755579204762e-05	0.00285114297989023	25	0.101626016260163	HILPDA;TGFA;ADM;MKI67;AURKA;ESM1;MUC1;CDH1;EIF4EBP1;E2F1;CA9;E2F3;CDKN2A;SPAG4;ESCO2;MMP9;PAX8;UBE2T;NMU;PGP;ANGPTL4;GAPDH;IDO1;MCM2;NECTIN1
synovial sarcoma	23/217	8.65943233550184e-05	0.00285114297989023	23	0.105990783410138	NQO1;ABCC1;MCM7;CDKN2A;CRABP1;HMGA1;FZD10;MKI67;MMP9;SHCBP1;NME1;MUC1;MYCN;PAX8;ELF3;CDH1;CLDN7;FGF18;BIRC5;PROM1;IDO1;EZH2;CDKN3
Anaplastic carcinoma	22/204	9.48081748966204e-05	0.00308844331425635	22	0.107843137254902	DNMT1;UBE2C;DBI;LSR;ENO1;SPINT2;NME1;VAMP8;TMEM37;TP53I3;PKM;EPCAM;CDH1;BASP1;SCD;STMN1;UCP2;DNMT3B;SLC25A10;ANGPTL4;TKT;TMSB10
Acquired scoliosis	36/418	9.48797387518095e-05	0.00308844331425635	36	0.0861244019138756	FBN2;SLC26A2;PLOD1;LMNB2;RECQL4;PORCN;EBP;CDC45;POLD1;NSD2;NACC1;FLVCR1;PLK4;FANCI;SSR4;XRCC2;GAD1;IDH1;IDH2;FANCA;PYCR1;KIF22;ATAD3A;SMARCA4;MAD2L2;RAD51;ZDHHC9;PSAT1;FANCD2;UBE2T;POMK;P4HB;ALDH18A1;IRF6;EZH2;SNRPB
OROFACIAL CLEFT 1	5/12	9.80914477848431e-05	0.00317494861219981	5	0.416666666666667	TFAP2A;CDH1;TGFA;IRF6;MSX1
Papillary thyroid carcinoma	45/571	0.000111685091215639	0.00359462858187863	45	0.0788091068301226	DNMT1;PCNA;CRABP1;SLC2A1;TGFA;FOXM1;CXCL14;RAP1GAP;AURKB;LDHA;EBP;MUC1;CDC45;EPCAM;CDH1;MDK;PPP1R13L;CHEK2;UCP2;CHEK1;ZIC1;SPP1;EIF4EBP1;CA9;TK1;B4GALNT3;S100A11;VAV3;NQO1;CDKN2A;IDH1;DIO2;MMP9;MMP11;CNKSR1;CCNA1;PKM;PAX8;FASN;CKS2;MT1G;EZH2;CDKN3;NECTIN1;FOXA2
Malignant neoplasm of thyroid	41/505	0.000118172273923446	0.0037821729458515	41	0.0811881188118812	FOXA1;MCM7;TMPRSS4;TACSTD2;SLC2A1;BUB1B;MST1R;FOXM1;RAP1GAP;AURKA;LDHA;MUC1;GRB14;PTTG1;EPCAM;PPP1R13L;CHEK2;ZIC1;PROM1;BUB1;CDKN2A;GDF15;UBE2C;XRCC2;IDH1;IDH2;HMGA1;MMP9;REC8;CEACAM1;VANGL2;PKM;RAD51;MYCN;PAX8;CDK5;MT1G;GAPDH;IDO1;EZH2;NECTIN1
Acute lymphocytic leukemia	64/907	0.000120455069927883	0.00383381719787133	64	0.0705622932745314	SLC25A1;TOP2A;FOXM1;PNP;MECOM;MDK;PPP1R13L;STMN1;CHEK1;SOX4;COX8A;ABCC3;ABCC1;CXADR;MOGS;KNL1;MMP9;ASRGL1;NME1;CCNA1;ASPM;CEACAM1;CKS2;PGP;BIRC5;EPHA1;NAT8L;GAPDH;SLC29A2;SLC27A4;TRABD;DNMT1;UHRF1;LEF1;HMMR;TYMS;EVPL;AURKB;AURKA;EBP;NSD2;SPP1;PMAIP1;PRAME;PROM1;BUB1;SLC19A1;PLK4;NQO1;MARCKSL1;STIL;CDKN2A;BNIP3;IDH1;PLK1;IDH2;GGH;SMARCA4;SCD;NMU;PTPN6;TCF3;MXD3;EZH2
Autosomal Recessive Primary Microcephaly	7/27	0.000125037495248431	0.00395767850982465	7	0.259259259259259	ASPM;STIL;CDK5;KIF14;WDR62;KNL1;MFSD2A
Adenocarcinoma of colon	26/267	0.000127110928471898	0.00397196269911037	26	0.0973782771535581	PCNA;SLC2A1;TGFA;MSI1;TYMS;CDH1;SPP1;EIF4EBP1;E2F1;CKMT1B;RAD54L;PROM1;SLC16A3;ST14;EGLN3;ABCC1;PLK1;KLK14;NME1;CCNA2;MMP11;HOXB9;ZDHHC9;FGF19;CLDN7;ANGPTL4
Anaplastic astrocytoma	19/166	0.000127473204718026	0.00397196269911037	19	0.114457831325301	TOP2A;COX8A;ABCC1;MARCKSL1;CDKN2A;IDH1;IDH2;KIF14;ADM;SPINT2;MKI67;FOXM1;MMP9;KIF15;MYCN;MELK;KIFC1;SPP1;EPHA1
Curvature of spine	35/408	0.000127568709484432	0.00397196269911037	35	0.0857843137254902	SLC26A2;PLOD1;LMNB2;RECQL4;PORCN;EBP;CDC45;POLD1;NSD2;NACC1;FLVCR1;PLK4;FANCI;SSR4;XRCC2;GAD1;IDH1;IDH2;FANCA;PYCR1;KIF22;ATAD3A;SMARCA4;MAD2L2;RAD51;ZDHHC9;PSAT1;FANCD2;UBE2T;POMK;P4HB;ALDH18A1;IRF6;EZH2;SNRPB
Joint hyperflexibility	15/114	0.000137020433516279	0.00424318953305277	15	0.131578947368421	PLK4;CDT1;PYCR1;PLOD1;CDC6;KIF22;TRAIP;SMARCA4;CENPE;ORC6;CDC45;ORC1;ZDHHC9;COL9A2;ALDH18A1
Choriocarcinoma	28/300	0.000147210100975695	0.00453422940048257	28	0.0933333333333333	DNMT1;DLX3;LINC00261;TACSTD2;TGFA;ADM;ASCL2;HSD11B2;CCNB1;EBP;MUC1;ERBB3;EPCAM;S100A11;TFAP2A;ABCC1;KRT8;DIO2;MMP9;ASRGL1;SLC5A6;SLC7A5;KRT18;PKM;PAX8;HMBS;ALPG;GAPDH
Cutaneous finger syndactyly	6/20	0.000159550354090414	0.00483795331861951	6	0.3	FRAS1;ORC1;LRP4;IRF6;NECTIN4;NECTIN1
Gastric dysplasia	6/20	0.000159550354090414	0.00483795331861951	6	0.3	NQO1;PTTG1;CDKN2A;CLDN7;SIX1;LLGL2
Agenesis of corpus callosum	29/317	0.000159795473619002	0.00483795331861951	29	0.0914826498422713	TOP2A;SLC25A1;KIF14;BUB1B;AQP5;WDR62;TYMS;RECQL4;PORCN;PTTG1;ZIC1;PCLAF;SPP1;EIF4EBP1;SFN;PROM1;SOX4;MFSD2A;STIL;CDKN2A;PYCR1;KNL1;MMP9;ASPM;CENPF;CDK5;POMK;ALDH18A1;NECTIN1
Small labia majora	7/28	0.000160448792204173	0.00483795331861951	7	0.25	CDT1;CDC45;ORC6;ORC1;RIPK4;CDC6;IRF6
Precancerous Conditions	37/446	0.000163172571460436	0.00489432283715623	37	0.0829596412556054	DNMT1;PCNA;LEF1;TGFA;MST1R;FOXM1;MKI67;WFDC2;LAPTM4B;MUC1;SOX17;EPCAM;CDH1;STMN1;CHEK1;SPP1;EIF4EBP1;DNMT3B;E2F1;MYBL2;CDKN2A;GDF15;IDH1;IDH2;KRT8;MMP9;NME1;MMP12;MMP11;CCNA1;CLDN4;MYCN;FASN;BIRC5;SDC1;CD24;EZH2
Hypertrophy of clitoris	10/57	0.000165513551369525	0.00493868299893754	10	0.175438596491228	CDT1;CDC45;ORC6;FRAS1;ORC1;ESCO2;CDC6;DHCR7;AGPAT2;TRAIP
Carcinoma, Lobular	10/58	0.000192239181843782	0.00566062890128242	10	0.172413793103448	MMP11;CLDN4;MUC1;MIEN1;ERBB3;CDH1;CHEK2;FASN;CITED4;MMP9
Malignant neoplasm of salivary gland	11/69	0.000192277545449715	0.00566062890128242	11	0.159420289855072	TOP2A;ASPM;GINS2;ESPL1;CDH1;FANCA;HOMER3;NETO2;DTL;SOX4;CDKN3
Uranostaphyloschisis	26/274	0.000192672828722303	0.00566062890128242	26	0.0948905109489051	SLC26A2;DLX5;DLX6;TGFA;BUB1B;SIX1;RECQL4;ARVCF;PORCN;CDC45;ORC1;NSD2;SPP1;MSX1;TFAP2A;MSX2;RIPK4;ESCO2;CENPF;FRAS1;PSAT1;COL9A2;DHCR7;IRF6;SNRPB;NECTIN1
